AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,"15,620",4.7,0.871,0.87,,,29.12,"60,570",1.4,17.76,22.17,28.09,32.98,41.41,"36,950","46,120","58,420","68,600","86,140",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,"1,800",8.1,0.100,0.90,,,23.81,"49,510",2.6,17.45,18.69,22.62,27.99,29.22,"36,290","38,880","47,050","58,230","60,770",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,"55,730",2.6,3.105,0.70,,,29.53,"61,420",1.0,17.73,21.62,29.62,35.72,40.50,"36,880","44,980","61,610","74,310","84,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"26,370",3.6,1.469,0.78,,,33.58,"69,850",0.7,22.23,28.09,33.16,38.89,43.59,"46,240","58,420","68,970","80,900","90,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"4,010",5.7,0.223,0.92,,,26.92,"56,000",1.9,18.29,21.46,24.36,31.58,36.87,"38,040","44,640","50,680","65,690","76,690",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"19,560",7.5,1.090,0.93,,,38.87,"80,840",4.6,24.38,29.95,35.97,47.20,60.18,"50,700","62,300","74,820","98,180","125,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,970,8.3,0.054,0.42,,,30.39,"63,220",0.7,22.11,24.37,30.23,33.15,40.68,"45,990","50,680","62,880","68,950","84,610",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,"1,380",11.8,0.077,0.50,,,29.50,"61,360",2.3,20.66,23.94,29.42,34.36,38.60,"42,970","49,780","61,190","71,460","80,290",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,"1,630",10.9,0.091,0.96,,,26.09,"54,270",2.0,18.37,21.17,24.33,29.91,34.76,"38,210","44,030","50,600","62,210","72,310",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"3,150",4.5,0.176,0.74,,,23.77,"49,450",0.9,16.97,17.80,22.25,27.22,34.87,"35,290","37,020","46,280","56,620","72,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"2,800",11.5,0.156,1.70,,,21.99,"45,730",1.4,17.80,18.71,21.69,23.44,27.57,"37,030","38,910","45,110","48,760","57,350",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"1,510",44.9,0.084,0.74,,,27.36,"56,900",2.5,17.75,22.06,29.19,30.97,36.34,"36,920","45,880","60,720","64,420","75,580",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"10,160",4.0,0.566,0.85,,,20.24,"42,090",1.2,16.74,17.32,17.93,21.90,28.39,"34,810","36,020","37,300","45,560","59,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"2,360",28.6,0.132,0.72,,,28.04,"58,320",4.2,19.19,22.92,28.07,30.75,36.98,"39,910","47,670","58,380","63,960","76,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"4,370",4.4,0.243,0.77,,,44.56,"92,680",1.5,24.94,35.88,45.17,56.03,61.16,"51,880","74,630","93,960","116,550","127,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"35,630",5.1,1.985,0.76,,,33.68,"70,050",1.9,21.65,24.02,29.92,38.45,49.99,"45,040","49,960","62,230","79,980","103,970",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"2,450",9.1,0.137,0.69,,,24.28,"50,500",3.4,15.67,17.79,22.65,29.57,36.56,"32,590","37,000","47,110","61,500","76,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"28,450",3.5,1.585,0.58,,,34.23,"71,190",1.0,21.75,26.14,32.05,39.46,49.51,"45,230","54,370","66,670","82,080","102,970",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"3,700",7.1,0.206,0.54,,,31.66,"65,850",2.1,18.91,24.27,29.90,36.71,44.80,"39,340","50,470","62,190","76,370","93,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"1,510",12.6,0.084,0.34,,,33.15,"68,950",3.8,21.42,27.31,31.16,36.66,51.28,"44,550","56,800","64,800","76,250","106,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"9,000",5.4,0.501,0.63,,,53.83,"111,960",1.4,30.05,39.19,54.04,68.19,73.39,"62,510","81,500","112,410","141,840","152,640",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"11,050",6.2,0.616,0.94,,,37.71,"78,440",1.8,22.89,28.53,39.72,46.78,49.06,"47,600","59,350","82,620","97,300","102,040",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,**,**,,,21.85,"45,440",12.4,17.06,17.06,22.40,22.53,26.45,"35,470","35,480","46,600","46,870","55,020",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"5,470",9.7,0.305,0.72,,,37.59,"78,190",2.5,21.30,26.60,32.12,45.25,55.57,"44,310","55,330","66,810","94,120","115,580",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,490,15.6,0.027,0.68,,,22.57,"46,940",2.4,17.33,18.17,21.47,25.60,29.71,"36,050","37,800","44,660","53,250","61,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,**,**,**,**,,,27.41,"57,020",6.2,18.20,21.62,26.00,31.19,40.10,"37,860","44,960","54,070","64,880","83,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"1,700",12.6,0.095,1.39,,,32.96,"68,560",4.3,19.83,23.10,31.52,39.60,47.08,"41,250","48,050","65,570","82,370","97,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"132,580",1.5,7.388,0.75,,,27.32,"56,830",0.5,17.47,20.09,24.48,31.63,39.20,"36,340","41,780","50,920","65,780","81,540",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,330,36.3,0.018,0.28,,,45.35,"94,320",16.8,25.74,27.97,35.55,70.00,72.74,"53,540","58,170","73,940","145,600","151,290",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"4,860",6.8,0.271,1.14,,,24.18,"50,290",2.1,17.12,20.29,22.85,27.85,32.73,"35,610","42,210","47,520","57,930","68,090",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,**,**,**,**,,,64.57,"134,310",14.8,19.53,50.32,55.72,91.73,96.54,"40,620","104,660","115,890","190,790","200,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"2,180",5.9,0.121,1.25,,,30.11,"62,620",1.1,18.86,23.29,28.65,37.10,41.51,"39,220","48,450","59,590","77,160","86,350",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,150,26.8,0.008,0.42,,,24.36,"50,670",3.8,19.01,20.90,23.59,28.11,29.18,"39,540","43,470","49,070","58,460","60,700",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"2,150",8.2,0.120,0.76,,,42.52,"88,430",3.1,22.26,28.54,40.57,51.81,64.68,"46,300","59,350","84,390","107,760","134,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,460,19.3,0.025,0.42,,,44.64,"92,840",6.0,37.44,37.55,44.70,53.01,56.69,"77,860","78,110","92,970","110,260","117,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"9,820",10.2,0.547,0.82,,,20.47,"42,570",2.9,15.50,16.59,18.50,22.26,27.47,"32,240","34,500","38,470","46,290","57,140",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"26,050",3.8,1.451,1.25,,,26.18,"54,460",1.4,17.27,18.76,22.98,30.21,37.55,"35,930","39,020","47,800","62,840","78,100",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"784,980",0.7,43.741,0.76,,,24.69,"51,340",0.3,16.68,17.92,21.85,28.01,37.01,"34,680","37,270","45,450","58,260","76,980",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"49,820",1.1,2.776,0.63,,,38.19,"79,440",0.6,21.80,27.50,35.73,46.12,59.13,"45,350","57,200","74,310","95,930","122,990",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"1,890",11.9,0.105,0.54,,,29.85,"62,080",4.0,19.14,23.13,28.28,35.03,44.85,"39,810","48,100","58,810","72,860","93,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,660,11.8,0.037,0.47,,,21.92,"45,590",2.7,16.01,17.66,19.97,23.10,30.99,"33,300","36,730","41,530","48,050","64,460",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"40,940",3.0,2.281,1.30,,,23.62,"49,130",0.7,17.05,18.37,22.09,27.13,32.25,"35,470","38,210","45,940","56,430","67,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"1,700",14.9,0.095,0.30,,,23.70,"49,300",4.5,16.00,17.67,22.88,27.25,32.82,"33,280","36,750","47,600","56,680","68,270",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"2,670",7.6,0.149,0.39,,,26.85,"55,850",1.6,18.45,22.35,25.42,30.83,35.00,"38,380","46,500","52,870","64,130","72,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,850,18.4,0.047,0.35,,,24.67,"51,310",4.9,17.56,18.94,24.32,28.55,32.53,"36,520","39,400","50,580","59,380","67,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"120,260",1.8,6.701,0.68,,,22.28,"46,350",0.5,16.56,17.81,21.30,24.06,29.49,"34,440","37,040","44,300","50,040","61,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"22,490",5.0,1.253,0.86,,,19.56,"40,680",0.8,16.23,17.12,18.13,21.14,23.76,"33,760","35,600","37,700","43,960","49,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"19,990",5.6,1.114,1.24,,,20.65,"42,940",1.0,16.40,17.45,19.17,22.81,26.94,"34,110","36,300","39,870","47,450","56,030",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"6,750",13.0,0.376,0.41,,,18.07,"37,590",1.2,15.89,16.51,17.31,18.88,22.11,"33,040","34,340","36,000","39,270","46,000",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"8,040",3.1,0.448,0.95,,,19.04,"39,600",1.0,16.55,17.51,17.70,21.70,22.27,"34,430","36,410","36,810","45,140","46,320",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"1,220",7.4,0.068,0.53,,,21.56,"44,850",1.3,16.49,17.64,19.51,25.54,28.78,"34,310","36,680","40,570","53,130","59,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"12,600",7.7,0.702,0.63,,,19.85,"41,280",1.2,15.72,17.06,18.45,21.96,25.27,"32,710","35,480","38,380","45,670","52,550",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"3,100",27.9,0.173,0.88,,,20.07,"41,750",4.0,16.50,17.50,18.74,21.68,24.04,"34,320","36,400","38,980","45,090","50,000",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"7,940",6.6,0.443,1.05,,,19.66,"40,900",1.0,15.93,16.81,17.97,21.57,26.10,"33,130","34,960","37,380","44,870","54,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,080",8.9,0.172,0.41,,,21.85,"45,460",1.8,16.47,17.82,21.13,23.43,27.82,"34,260","37,070","43,950","48,740","57,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,350,8.1,0.019,0.32,,,25.90,"53,880",1.9,16.94,19.00,25.01,29.82,37.73,"35,240","39,520","52,020","62,020","78,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,590",6.2,0.089,0.55,,,24.38,"50,720",1.3,17.92,19.51,22.30,28.00,32.70,"37,270","40,590","46,390","58,240","68,010",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"7,740",4.6,0.431,0.37,,,23.04,"47,930",0.9,17.02,18.78,22.06,24.58,29.33,"35,400","39,070","45,890","51,120","61,010",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,810,13.2,0.045,1.19,,,24.89,"51,760",3.7,17.79,19.05,22.60,29.36,36.97,"37,010","39,620","47,000","61,080","76,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"8,160",4.4,0.455,0.92,,,21.84,"45,430",1.1,16.97,18.08,20.52,23.40,29.12,"35,310","37,600","42,680","48,680","60,570",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,160",10.6,0.120,0.93,,,24.68,"51,330",2.1,17.52,19.32,23.33,27.56,35.13,"36,440","40,180","48,530","57,320","73,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,400",12.1,0.078,0.85,,,27.16,"56,500",2.5,18.52,20.99,24.66,33.41,38.57,"38,510","43,660","51,290","69,490","80,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"20,500",5.9,1.142,0.60,,,28.98,"60,280",0.7,18.39,22.04,28.24,34.46,40.32,"38,240","45,850","58,740","71,670","83,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,810,15.6,0.045,0.33,,,25.87,"53,820",6.6,18.49,19.21,23.13,30.96,38.91,"38,460","39,960","48,120","64,390","80,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,90,24.4,0.005,0.15,,,20.50,"42,640",4.9,16.73,17.24,19.24,21.06,23.69,"34,790","35,850","40,030","43,790","49,260",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,330,29.3,0.018,0.99,,,37.63,"78,270",3.0,29.00,31.70,35.56,40.23,47.05,"60,320","65,940","73,960","83,680","97,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,110,37.4,0.006,0.45,,,32.94,"68,510",10.3,24.50,29.45,29.96,37.47,43.02,"50,970","61,260","62,320","77,940","89,480",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,750,11.6,0.042,0.54,,,19.80,"41,180",1.1,17.34,17.68,18.63,21.48,23.05,"36,070","36,780","38,750","44,670","47,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"11,610",6.1,0.647,0.62,,,22.17,"46,110",1.0,17.09,18.39,21.46,23.67,29.03,"35,540","38,250","44,640","49,240","60,380",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,580",12.5,0.199,0.24,,,21.29,"44,280",1.6,16.84,18.22,19.85,22.36,28.18,"35,030","37,900","41,280","46,500","58,620",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"1,820",5.7,0.101,0.26,,,33.45,"69,570",2.2,21.07,24.30,31.77,41.20,47.42,"43,830","50,550","66,090","85,690","98,630",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"28,300",2.6,1.577,0.57,,,28.45,"59,170",0.7,19.04,22.44,26.97,31.51,38.90,"39,610","46,670","56,100","65,550","80,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"2,450",8.6,0.136,0.63,,,23.86,"49,620",2.0,18.12,18.89,22.19,26.88,31.86,"37,680","39,300","46,160","55,910","66,270",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,570,11.1,0.032,0.32,,,24.32,"50,580",1.8,17.44,18.99,23.04,28.00,33.12,"36,280","39,510","47,920","58,250","68,880",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,540,16.6,0.030,0.68,,,32.41,"67,410",4.0,23.75,27.72,30.97,38.37,40.37,"49,400","57,650","64,410","79,810","83,960",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"5,630",8.1,0.314,1.49,,,22.17,"46,120",1.1,17.31,18.28,21.52,23.72,28.38,"36,010","38,030","44,760","49,340","59,020",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,710,13.5,0.040,0.91,,,24.52,"51,000",3.9,17.24,18.71,23.55,28.73,35.00,"35,860","38,920","48,990","59,760","72,800",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"3,320",20.3,0.185,1.38,,,21.95,"45,660",2.9,17.05,18.23,19.97,22.95,30.01,"35,460","37,930","41,530","47,740","62,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,"1,700",8.9,0.095,0.61,,,25.18,"52,370",2.1,17.53,20.91,23.13,29.01,34.70,"36,460","43,490","48,110","60,340","72,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,"13,080",4.2,0.729,0.73,,,22.76,"47,340",1.1,16.82,17.70,21.28,27.31,30.30,"34,980","36,810","44,260","56,800","63,020",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,"1,560",10.4,0.087,0.34,,,21.56,"44,840",1.8,16.82,17.37,19.93,23.34,28.11,"34,980","36,130","41,450","48,540","58,470",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,"17,040",3.4,0.950,0.78,,,18.17,"37,790",0.5,15.74,16.58,17.50,18.85,21.23,"32,730","34,490","36,400","39,200","44,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"5,790",9.0,0.323,1.71,,,17.90,"37,230",1.1,15.50,16.54,17.40,18.90,21.00,"32,240","34,390","36,190","39,300","43,680",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,"17,990",5.1,1.002,1.31,,,18.00,"37,430",1.0,15.50,16.10,16.77,18.38,21.73,"32,240","33,490","34,890","38,220","45,210",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,580,36.0,0.032,0.67,,,18.96,"39,440",4.2,17.17,17.21,17.92,20.49,21.66,"35,710","35,810","37,260","42,620","45,060",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6042,Shoe Machine Operators and Tenders,detailed,140,6.3,0.008,0.26,,,20.19,"41,980",1.1,17.88,18.09,20.89,21.88,22.03,"37,180","37,630","43,450","45,510","45,820",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,350,22.5,0.020,0.88,,,17.36,"36,110",3.4,15.50,15.50,16.48,19.21,20.04,"32,240","32,240","34,270","39,950","41,680",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"1,820",12.9,0.101,1.03,,,24.66,"51,290",3.9,15.85,18.19,21.68,26.62,37.07,"32,970","37,840","45,090","55,360","77,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"1,240",28.0,0.069,1.57,,,17.61,"36,630",1.8,15.99,16.79,17.06,17.17,18.79,"33,250","34,930","35,480","35,710","39,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"1,130",18.2,0.063,0.98,,,19.01,"39,540",2.2,16.64,17.34,17.91,20.50,22.90,"34,620","36,060","37,250","42,640","47,630",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,680,29.4,0.038,0.36,,,18.44,"38,350",8.6,15.50,15.95,17.01,21.46,22.00,"32,240","33,180","35,370","44,630","45,760",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,230,7.4,0.013,0.08,,,18.18,"37,810",4.3,15.50,16.18,17.24,19.19,21.49,"32,240","33,640","35,850","39,920","44,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,390,31.1,0.022,0.22,,,23.49,"48,860",3.9,16.68,19.34,23.08,27.25,30.61,"34,700","40,230","48,010","56,670","63,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,890,19.1,0.049,2.80,,,33.94,"70,600",7.0,17.87,21.02,35.37,40.84,48.38,"37,170","43,730","73,580","84,960","100,620",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,"2,540",7.8,0.141,0.83,,,23.51,"48,890",2.0,17.13,19.19,22.20,26.27,29.50,"35,640","39,920","46,180","54,640","61,350",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"2,590",13.3,0.145,1.46,,,18.36,"38,190",2.2,15.72,16.51,17.32,18.25,21.87,"32,690","34,340","36,030","37,950","45,500",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,"9,630",4.2,0.537,0.92,,,24.05,"50,030",1.1,17.65,18.92,22.48,27.69,33.77,"36,710","39,360","46,760","57,590","70,250",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,820,10.0,0.045,0.48,,,23.88,"49,660",2.6,17.07,19.11,22.14,26.35,33.39,"35,500","39,750","46,060","54,810","69,450",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"2,290",9.9,0.128,0.44,,,21.16,"44,000",1.8,16.84,17.75,20.99,23.32,26.65,"35,030","36,930","43,660","48,500","55,440",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"3,230",11.2,0.180,0.45,,,21.25,"44,210",1.4,17.06,17.92,20.36,23.02,27.14,"35,490","37,270","42,360","47,880","56,450",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-7099,"Woodworkers, All Other",detailed,800,13.6,0.044,0.86,,,21.02,"43,710",2.5,16.67,17.87,19.27,22.42,28.74,"34,670","37,170","40,090","46,640","59,770",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,980,8.3,0.055,0.92,,,59.25,"123,240",1.6,40.58,47.12,52.76,72.30,77.84,"84,400","98,010","109,740","150,390","161,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,"2,600",7.6,0.145,0.70,,,49.36,"102,660",3.2,28.49,35.84,47.10,62.70,75.41,"59,250","74,550","97,970","130,410","156,860",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,"10,590",6.0,0.590,2.65,,,34.18,"71,090",2.4,17.93,22.12,27.94,47.50,56.88,"37,300","46,010","58,120","98,800","118,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"10,620",2.7,0.592,0.74,,,39.19,"81,510",1.0,23.70,30.11,38.04,47.47,54.11,"49,290","62,630","79,130","98,730","112,560",,
