AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,670,13.1,0.037,0.17
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5023,"Earth Drillers, Except Oil and Gas",detailed,"1,120",28.9,0.063,0.53
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,230,24.2,0.013,0.41
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5041,Continuous Mining Machine Operators,detailed,"1,010",8.3,0.056,0.54
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5051,"Rock Splitters, Quarry",detailed,170,24.8,0.01,0.4
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5071,"Roustabouts, Oil and Gas",detailed,760,28.3,0.042,0.15
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5081,Helpers--Extraction Workers,detailed,340,20.5,0.019,0.4
6,California,2,CA,0,Cross-industry,cross-industry,1235,47-5099,"Extraction Workers, All Other",detailed,130,31.1,0.007,0.16
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,"546,790",0.8,30.469,0.77
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"52,830",2.6,2.944,0.76
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"10,080",12.7,0.561,1.1
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,880,11,0.049,0.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"13,890",10,0.774,0.74
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,"1,880",12.6,0.105,0.75
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"1,080",23,0.06,0.57
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,790,10.8,0.044,0.84
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"6,360",7,0.354,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"1,710",4.8,0.095,0.58
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"1,450",20.7,0.081,1.38
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,"4,210",21.7,0.234,1.44
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,"8,660",7.8,0.483,0.88
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,"12,660",3.4,0.705,0.78
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,"15,620",4.7,0.871,0.87
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,"1,800",8.1,0.1,0.9
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,"55,730",2.6,3.105,0.7
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"26,370",3.6,1.469,0.78
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"4,010",5.7,0.223,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"19,560",7.5,1.09,0.93
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,970,8.3,0.054,0.42
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,"1,380",11.8,0.077,0.5
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,"1,630",10.9,0.091,0.96
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"3,150",4.5,0.176,0.74
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"2,800",11.5,0.156,1.7
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"1,510",44.9,0.084,0.74
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"10,160",4,0.566,0.85
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"2,360",28.6,0.132,0.72
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"4,370",4.4,0.243,0.77
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"35,630",5.1,1.985,0.76
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"2,450",9.1,0.137,0.69
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"28,450",3.5,1.585,0.58
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"3,700",7.1,0.206,0.54
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"1,510",12.6,0.084,0.34
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"9,000",5.4,0.501,0.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"11,050",6.2,0.616,0.94
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,**,**,**,**
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"5,470",9.7,0.305,0.72
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,490,15.6,0.027,0.68
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,**,**,**,**
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"1,700",12.6,0.095,1.39
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"132,580",1.5,7.388,0.75
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,330,36.3,0.018,0.28
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"4,860",6.8,0.271,1.14
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,**,**,**,**
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"2,180",5.9,0.121,1.25
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,150,26.8,0.008,0.42
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"2,150",8.2,0.12,0.76
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,460,19.3,0.025,0.42
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"9,820",10.2,0.547,0.82
6,California,2,CA,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"26,050",3.8,1.451,1.25
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"784,980",0.7,43.741,0.76
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"49,820",1.1,2.776,0.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"1,890",11.9,0.105,0.54
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,660,11.8,0.037,0.47
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"40,940",3,2.281,1.3
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"1,700",14.9,0.095,0.3
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"2,670",7.6,0.149,0.39
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,850,18.4,0.047,0.35
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"120,260",1.8,6.701,0.68
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"22,490",5,1.253,0.86
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"19,990",5.6,1.114,1.24
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"6,750",13,0.376,0.41
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"8,040",3.1,0.448,0.95
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"1,220",7.4,0.068,0.53
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"12,600",7.7,0.702,0.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"3,100",27.9,0.173,0.88
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"7,940",6.6,0.443,1.05
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,080",8.9,0.172,0.41
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,350,8.1,0.019,0.32
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,590",6.2,0.089,0.55
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"7,740",4.6,0.431,0.37
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,810,13.2,0.045,1.19
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"8,160",4.4,0.455,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,160",10.6,0.12,0.93
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,400",12.1,0.078,0.85
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"20,500",5.9,1.142,0.6
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,810,15.6,0.045,0.33
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,90,24.4,0.005,0.15
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,330,29.3,0.018,0.99
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,110,37.4,0.006,0.45
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,750,11.6,0.042,0.54
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"11,610",6.1,0.647,0.62
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,580",12.5,0.199,0.24
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"1,820",5.7,0.101,0.26
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"28,300",2.6,1.577,0.57
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"2,450",8.6,0.136,0.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,570,11.1,0.032,0.32
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,540,16.6,0.03,0.68
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"5,630",8.1,0.314,1.49
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,710,13.5,0.04,0.91
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"3,320",20.3,0.185,1.38
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,"1,700",8.9,0.095,0.61
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,"13,080",4.2,0.729,0.73
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,"1,560",10.4,0.087,0.34
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,"17,040",3.4,0.95,0.78
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"5,790",9,0.323,1.71
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,"17,990",5.1,1.002,1.31
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,580,36,0.032,0.67
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6042,Shoe Machine Operators and Tenders,detailed,140,6.3,0.008,0.26
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,350,22.5,0.02,0.88
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"1,820",12.9,0.101,1.03
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"1,240",28,0.069,1.57
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"1,130",18.2,0.063,0.98
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,680,29.4,0.038,0.36
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,230,7.4,0.013,0.08
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,390,31.1,0.022,0.22
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,890,19.1,0.049,2.8
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,"2,540",7.8,0.141,0.83
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"2,590",13.3,0.145,1.46
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,"9,630",4.2,0.537,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,820,10,0.045,0.48
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"2,290",9.9,0.128,0.44
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"3,230",11.2,0.18,0.45
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-7099,"Woodworkers, All Other",detailed,800,13.6,0.044,0.86
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,980,8.3,0.055,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,"2,600",7.6,0.145,0.7
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,"10,590",6,0.59,2.65
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"10,620",2.7,0.592,0.74
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,270,12.7,0.015,0.13
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,750,17.1,0.042,0.4
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"3,680",3.6,0.205,0.93
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,"1,280",5.2,0.072,0.71
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,"4,840",7,0.269,0.34
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"10,250",4.9,0.571,1.63
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"2,050",5.8,0.114,0.66
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,"2,860",12.3,0.159,1.97
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"8,250",4.8,0.46,0.66
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,720,27.3,0.04,0.84
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"3,440",9.9,0.192,0.55
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"4,310",5.3,0.24,0.64
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,630,11.2,0.035,0.36
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"57,120",2.4,3.183,0.83
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"2,830",11.6,0.158,0.99
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,"4,490",6.4,0.25,1.11
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,"2,550",20.9,0.142,1.72
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,"1,890",12.3,0.105,0.88
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"42,740",2.5,2.382,0.97
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,"1,390",19,0.077,1.1
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"11,010",4.4,0.614,0.6
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,"3,510",6.4,0.196,1.12
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,710,11.3,0.04,1.04
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,"17,800",8.6,0.992,0.8
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,"2,980",7.2,0.166,0.9
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,680,16.2,0.038,0.46
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"3,140",7.9,0.175,1.75
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,570,10.5,0.032,0.75
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,890,11.4,0.049,0.92
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"4,370",8.1,0.243,0.96
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"4,480",6,0.249,0.39
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9197,Tire Builders,detailed,270,21.2,0.015,0.11
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,"22,830",3.5,1.272,1.06
6,California,2,CA,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,"36,650",2.4,2.042,1.27
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,"1,554,090",0.5,86.599,0.96
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,"1,670",4.1,0.093,1.57
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"66,540",1.7,3.708,0.95
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"9,140",0.7,0.509,0.83
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,"5,130",9.2,0.286,0.82
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,"2,490",1,0.139,0.94
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,"1,200",7.8,0.067,0.56
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,"15,360",0.8,0.856,1.03
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,"1,340",12.4,0.075,0.98
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,"48,380",10.6,2.696,0.88
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"204,190",1.5,11.378,0.85
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,"119,100",1.6,6.636,1
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,"16,970",3.5,0.945,0.39
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,"35,960",1.6,2.004,1.64
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,"20,570",3.4,1.146,0.85
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3054,Taxi Drivers,detailed,"4,220",1.9,0.235,2.01
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,"3,090",9.8,0.172,0.51
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,"1,630",8.1,0.091,0.43
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,230,5.8,0.013,0.81
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,"1,220",0,0.068,0.76
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,"1,360",1.5,0.076,0.25
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,"1,770",1,0.099,1.01
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,390,8.9,0.022,1.82
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,"1,580",12.5,0.088,0.45
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"1,750",12.3,0.098,0.43
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,120,35.3,0.007,0.38
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,320,22.3,0.018,0.31
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6011,Bridge and Lock Tenders,detailed,70,2.9,0.004,0.17
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,"20,380",5.7,1.136,1.46
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,"9,960",3.9,0.555,0.91
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6032,Aircraft Service Attendants,detailed,"2,330",7,0.13,0.79
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6041,Traffic Technicians,detailed,500,2.1,0.028,0.56
6,California,2,CA,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,"1,900",17.6,0.106,0.58
